customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST-00575,47,35.48,1629.99,Two year,Fiber optic,No,Credit card,2,0,Yes,No,0
CUST-00576,71,92.86,6637.69,Month-to-month,DSL,No,Bank transfer,1,0,No,No,0
CUST-00577,3,82.88,290.51,One year,Fiber optic,No,Electronic check,2,0,No,No,1
CUST-00578,62,82.95,5179.38,Month-to-month,Fiber optic,No,Mailed check,2,0,Yes,No,1
CUST-00579,16,75.96,1189.67,Month-to-month,Fiber optic,No,Mailed check,1,0,Yes,Yes,0
CUST-00580,7,65.49,503.96,Month-to-month,Fiber optic,Yes,Electronic check,3,1,Yes,No,1
CUST-00581,14,81.82,1087.44,Month-to-month,DSL,Yes,Bank transfer,2,0,Yes,No,0
CUST-00582,72,79.8,5799.13,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,Yes,0
CUST-00583,16,56.15,885.34,Two year,Fiber optic,Yes,Electronic check,0,0,Yes,Yes,1
CUST-00584,9,50.66,540.15,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,Yes,1
CUST-00585,24,67.55,1545.04,Month-to-month,Fiber optic,Yes,Electronic check,1,0,No,Yes,1
CUST-00586,6,103.73,710.52,Month-to-month,DSL,Yes,Credit card,1,0,No,Yes,0
CUST-00587,1,34.02,15.95,One year,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-00588,3,28.31,,Month-to-month,Fiber optic,No,Electronic check,0,0,No,Yes,1
CUST-00589,3,69.12,217.1,One year,DSL,Yes,Electronic check,1,0,No,No,0
CUST-00590,3,66.27,163.96,Month-to-month,DSL,No,Mailed check,3,1,Yes,Yes,1
CUST-00591,3,69.33,204.38,Month-to-month,DSL,No,Electronic check,4,0,Yes,No,1
CUST-00592,24,71.1,1669.49,Month-to-month,No,Yes,Mailed check,1,0,No,Yes,0
CUST-00593,4,59.42,202.63,Two year,Fiber optic,No,Mailed check,0,0,No,Yes,1
CUST-00594,10,102.25,1046.81,Month-to-month,DSL,No,Mailed check,1,0,No,Yes,0
CUST-00595,54,24.98,1303.7,Month-to-month,Fiber optic,No,Bank transfer,0,1,No,Yes,0
CUST-00596,15,44.29,625.9,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,Yes,1
CUST-00597,26,62.42,1554.24,Two year,No,Yes,Mailed check,2,0,Yes,No,1
CUST-00598,4,23.92,70.48,Month-to-month,DSL,Yes,Electronic check,3,0,Yes,Yes,1
CUST-00599,5,60.6,368.6,Month-to-month,DSL,No,Electronic check,2,0,Yes,No,1
CUST-00600,1,106.54,64.24,Month-to-month,No,No,Mailed check,0,1,Yes,Yes,1
CUST-00601,4,65.52,225.51,Month-to-month,DSL,No,Mailed check,0,0,Yes,Yes,1
CUST-00602,7,70.77,505.07,One year,DSL,No,Electronic check,1,1,Yes,No,1
CUST-00603,4,33.5,115.44,One year,No,Yes,Mailed check,1,0,Yes,Yes,0
CUST-00604,2,49.59,210.59,Month-to-month,Fiber optic,No,Credit card,4,0,Yes,Yes,1
CUST-00605,3,55.62,158.73,Month-to-month,DSL,Yes,Credit card,1,0,Yes,Yes,1
CUST-00606,14,57.06,815.56,Month-to-month,DSL,Yes,Bank transfer,2,0,Yes,Yes,1
CUST-00607,5,97.04,532.39,Month-to-month,DSL,,Mailed check,0,0,Yes,Yes,1
CUST-00608,10,78.94,835.65,Month-to-month,DSL,No,Bank transfer,3,0,No,Yes,1
CUST-00609,16,37.21,607.08,One year,No,Yes,Bank transfer,1,0,No,Yes,0
CUST-00610,28,71.16,1984.5,Two year,Fiber optic,No,Bank transfer,1,0,Yes,No,0
CUST-00611,1,77.46,178.66,Two year,Fiber optic,No,Mailed check,2,0,Yes,Yes,1
CUST-00612,38,93.5,3548.15,Two year,No,No,Bank transfer,3,1,No,Yes,0
CUST-00613,23,104.51,2381.73,One year,Fiber optic,No,Credit card,0,0,No,No,0
CUST-00614,2,39.62,46.95,One year,DSL,No,Bank transfer,3,0,No,No,1
CUST-00615,49,44.73,2105.36,Month-to-month,Fiber optic,Yes,Credit card,4,0,Yes,Yes,1
CUST-00616,60,33.56,2054.71,One year,No,No,Credit card,5,1,No,No,1
CUST-00617,1,59.15,0.0,Month-to-month,No,No,Mailed check,0,0,No,Yes,0
CUST-00618,7,76.66,536.33,Month-to-month,DSL,No,Bank transfer,0,0,No,Yes,1
CUST-00619,39,89.68,3487.41,One year,Fiber optic,No,Mailed check,0,0,Yes,No,0
CUST-00620,33,63.1,2194.34,Month-to-month,Fiber optic,No,Credit card,0,0,No,No,0
CUST-00621,4,57.0,136.43,Month-to-month,No,No,Electronic check,1,0,No,Yes,1
CUST-00622,5,68.79,298.91,Two year,DSL,No,Bank transfer,1,1,No,No,0
CUST-00623,11,44.12,478.53,Month-to-month,Fiber optic,No,Mailed check,0,0,Yes,No,1
CUST-00624,15,117.24,1748.7,Month-to-month,No,No,Electronic check,0,0,No,Yes,0
CUST-00625,23,24.81,543.12,Two year,Fiber optic,No,Bank transfer,2,1,Yes,Yes,0
CUST-00626,11,69.62,761.75,One year,Fiber optic,No,Bank transfer,3,0,Yes,Yes,0
CUST-00627,14,115.59,1555.28,Month-to-month,DSL,No,Mailed check,3,1,No,No,1
CUST-00628,33,65.17,2168.47,Month-to-month,DSL,No,Electronic check,0,1,Yes,Yes,0
CUST-00629,1,60.25,0.0,Month-to-month,DSL,No,Mailed check,4,0,No,No,1
CUST-00630,6,56.06,335.09,Two year,No,No,Bank transfer,2,0,No,Yes,1
CUST-00631,29,60.49,1724.2,One year,DSL,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-00632,54,99.32,5414.16,Month-to-month,Fiber optic,No,Credit card,0,0,No,No,1
CUST-00633,17,15.0,342.77,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,No,1
CUST-00634,18,103.34,1843.49,Month-to-month,DSL,Yes,Bank transfer,1,1,Yes,Yes,0
CUST-00635,2,29.4,128.34,Two year,Fiber optic,No,Electronic check,2,0,No,Yes,1
CUST-00636,14,58.33,800.87,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,Yes,1
CUST-00637,18,54.27,928.53,One year,No,No,Credit card,2,0,Yes,Yes,0
CUST-00638,6,79.71,565.58,Month-to-month,Fiber optic,Yes,Credit card,4,0,Yes,Yes,1
CUST-00639,7,25.05,201.37,One year,Fiber optic,No,Credit card,2,0,Yes,No,0
CUST-00640,11,76.55,842.32,Two year,DSL,No,Mailed check,0,1,Yes,Yes,0
CUST-00641,1,115.61,149.97,One year,No,No,Mailed check,2,0,No,Yes,1
CUST-00642,9,30.92,292.0,Month-to-month,DSL,Yes,Credit card,0,0,No,Yes,1
CUST-00643,5,69.74,345.25,One year,Fiber optic,No,Mailed check,3,0,No,No,1
CUST-00644,9,48.45,369.73,One year,DSL,No,Bank transfer,0,0,Yes,Yes,0
CUST-00645,3,75.65,213.41,Month-to-month,No,No,Credit card,1,0,No,No,1
CUST-00646,53,65.48,3501.53,Two year,Fiber optic,No,Credit card,0,1,Yes,Yes,1
CUST-00647,21,48.96,1022.08,One year,Fiber optic,No,Mailed check,2,0,Yes,Yes,1
CUST-00648,27,77.2,2129.43,Two year,DSL,No,Electronic check,0,0,Yes,Yes,1
CUST-00649,37,110.11,4093.2,One year,Fiber optic,No,Credit card,1,0,Yes,Yes,1
CUST-00650,16,60.23,919.73,Month-to-month,Fiber optic,No,Mailed check,0,0,Yes,No,1
CUST-00651,2,82.99,100.03,Month-to-month,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-00652,18,32.67,580.17,Month-to-month,DSL,No,Electronic check,3,0,No,No,1
CUST-00653,21,41.09,836.66,Two year,No,Yes,Credit card,2,0,Yes,Yes,0
CUST-00654,32,76.81,2474.74,One year,No,No,Electronic check,0,0,Yes,Yes,0
CUST-00655,13,102.1,1291.43,One year,DSL,Yes,Bank transfer,1,0,Yes,Yes,1
CUST-00656,3,73.89,190.9,Month-to-month,No,Yes,Electronic check,2,0,No,No,0
CUST-00657,8,57.17,510.04,Month-to-month,Fiber optic,No,Electronic check,1,0,No,No,1
CUST-00658,10,64.98,657.23,One year,Fiber optic,No,Mailed check,1,0,No,No,1
CUST-00659,24,33.74,774.62,Month-to-month,DSL,No,Electronic check,1,0,No,Yes,1
CUST-00660,20,80.11,1603.14,Month-to-month,Fiber optic,No,Bank transfer,0,0,Yes,No,0
CUST-00661,10,87.06,939.53,One year,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-00662,72,53.7,3880.93,Month-to-month,Fiber optic,No,Bank transfer,0,0,Yes,No,1
CUST-00663,22,53.25,1201.12,Month-to-month,Fiber optic,No,Electronic check,0,0,Yes,No,1
CUST-00664,6,71.65,392.27,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,Yes,1
CUST-00665,2,54.08,159.48,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,Yes,1
CUST-00666,3,63.35,305.95,Two year,DSL,No,Electronic check,2,0,No,No,1
CUST-00667,6,117.49,665.38,Month-to-month,No,No,Electronic check,2,1,Yes,No,1
CUST-00668,4,58.82,176.2,Month-to-month,Fiber optic,Yes,Mailed check,1,1,No,Yes,1
CUST-00669,4,56.04,232.94,Month-to-month,DSL,Yes,Mailed check,2,0,Yes,No,1
CUST-00670,8,48.81,434.27,One year,DSL,Yes,Credit card,0,0,Yes,No,0
CUST-00671,4,83.6,329.85,Month-to-month,Fiber optic,Yes,Mailed check,0,0,No,Yes,0
CUST-00672,54,60.47,3212.69,One year,No,No,Electronic check,5,0,No,Yes,1
CUST-00673,2,48.77,,Month-to-month,Fiber optic,Yes,Bank transfer,0,0,No,No,1
CUST-00674,17,98.03,1696.46,Month-to-month,Fiber optic,Yes,Bank transfer,0,1,No,Yes,0
CUST-00675,12,100.49,1185.53,Month-to-month,DSL,Yes,Mailed check,1,0,No,Yes,0
CUST-00676,72,49.99,3629.6,Two year,Fiber optic,Yes,Mailed check,0,0,No,Yes,1
CUST-00677,2,18.34,94.91,Two year,No,Yes,Electronic check,0,1,Yes,No,1
CUST-00678,12,90.19,1094.27,Month-to-month,Fiber optic,No,Bank transfer,0,0,Yes,No,1
CUST-00679,72,47.88,3446.27,Month-to-month,DSL,No,Credit card,1,0,Yes,Yes,0
CUST-00680,48,84.77,4110.22,Two year,Fiber optic,Yes,Credit card,2,0,No,No,0
CUST-00681,40,15.75,587.09,Month-to-month,DSL,No,Mailed check,0,0,Yes,No,0
CUST-00682,7,87.31,563.47,Two year,Fiber optic,No,Credit card,1,0,No,Yes,1
CUST-00683,4,34.72,125.55,Month-to-month,Fiber optic,Yes,Electronic check,1,0,No,No,1
CUST-00684,26,83.27,2140.4,Two year,Fiber optic,No,Credit card,2,0,No,No,1
CUST-00685,63,65.36,4077.31,One year,DSL,No,Mailed check,1,1,Yes,No,0
CUST-00686,19,41.15,873.4,Two year,No,No,Electronic check,1,0,Yes,No,1
CUST-00687,20,54.82,1205.08,One year,Fiber optic,No,Bank transfer,3,0,No,Yes,1
CUST-00688,7,82.16,557.42,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,Yes,1
CUST-00689,35,67.65,2372.24,Two year,Fiber optic,No,Mailed check,0,0,Yes,Yes,0
CUST-00690,4,79.61,309.05,Month-to-month,Fiber optic,No,Mailed check,0,0,Yes,No,1
CUST-00691,9,114.41,1085.07,Month-to-month,Fiber optic,No,Credit card,0,0,Yes,No,1
CUST-00692,13,25.89,401.9,One year,Fiber optic,Yes,Credit card,2,0,Yes,Yes,0
CUST-00693,17,105.43,1703.45,One year,Fiber optic,No,Bank transfer,5,0,No,Yes,1
CUST-00694,6,67.61,429.45,Two year,DSL,No,Bank transfer,4,0,Yes,Yes,1
CUST-00695,2,42.53,19.72,Month-to-month,No,No,Mailed check,1,0,No,No,1
CUST-00696,22,31.74,786.24,One year,Fiber optic,Yes,Mailed check,0,1,Yes,Yes,0
CUST-00697,8,60.27,504.19,One year,DSL,No,Mailed check,3,1,No,No,1
CUST-00698,20,88.04,1719.66,Month-to-month,Fiber optic,No,Bank transfer,3,1,No,Yes,1
CUST-00699,4,61.81,235.18,Month-to-month,No,No,Mailed check,2,0,Yes,Yes,0
CUST-00700,15,102.78,1527.23,Month-to-month,No,No,Bank transfer,0,1,Yes,Yes,1
CUST-00701,18,28.72,543.23,Month-to-month,Fiber optic,No,Mailed check,1,0,Yes,No,1
CUST-00702,1,64.7,116.79,Two year,DSL,No,Electronic check,1,0,No,Yes,1
CUST-00703,9,33.69,245.8,One year,Fiber optic,No,Electronic check,2,0,No,No,1
CUST-00704,3,74.09,314.21,One year,DSL,No,Mailed check,4,0,No,Yes,0
CUST-00705,1,87.17,167.46,Two year,No,,Electronic check,1,0,Yes,Yes,1
CUST-00706,72,54.48,,Month-to-month,DSL,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-00707,9,15.0,138.64,Two year,DSL,No,Credit card,1,0,Yes,No,0
CUST-00708,39,69.97,2814.51,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,No,1
CUST-00709,7,75.92,593.08,Two year,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-00710,27,75.11,2011.06,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,No,1
CUST-00711,34,95.89,3301.13,Two year,Fiber optic,No,Bank transfer,0,0,No,Yes,1
CUST-00712,21,38.22,952.56,Month-to-month,DSL,No,Electronic check,0,0,No,Yes,0
CUST-00713,15,82.01,1235.34,Month-to-month,DSL,Yes,Electronic check,3,1,No,Yes,1
CUST-00714,12,94.81,1106.12,One year,Fiber optic,No,Mailed check,0,0,Yes,No,1
CUST-00715,10,20.54,213.97,Month-to-month,DSL,Yes,Credit card,2,0,No,Yes,1
CUST-00716,63,72.99,4610.78,One year,Fiber optic,Yes,Credit card,1,0,No,Yes,0
CUST-00717,42,52.4,2174.38,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-00718,72,62.96,4555.34,One year,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-00719,3,73.69,158.36,Month-to-month,No,No,Credit card,1,0,No,Yes,1
CUST-00720,31,52.82,1604.12,Month-to-month,No,Yes,Mailed check,0,1,No,Yes,1
CUST-00721,66,48.11,3212.99,Month-to-month,No,Yes,Mailed check,2,0,Yes,Yes,1
CUST-00722,4,65.85,175.67,Month-to-month,DSL,No,Credit card,3,0,No,No,1
CUST-00723,1,37.82,82.98,Month-to-month,DSL,No,Electronic check,3,0,No,Yes,1
CUST-00724,32,37.85,1110.74,Month-to-month,DSL,Yes,Credit card,1,0,No,Yes,0
CUST-00725,20,81.98,1553.12,Month-to-month,No,No,Electronic check,2,0,No,Yes,1
CUST-00726,44,36.28,1571.38,Month-to-month,No,No,Credit card,2,0,Yes,Yes,0
CUST-00727,3,81.66,259.32,One year,No,No,Electronic check,2,0,No,No,1
CUST-00728,38,76.56,2975.72,Two year,DSL,No,Mailed check,1,0,No,Yes,1
CUST-00729,5,21.85,112.16,Month-to-month,No,No,Credit card,3,0,Yes,No,1
CUST-00730,4,48.06,179.92,One year,Fiber optic,No,Bank transfer,1,0,Yes,No,0
CUST-00731,4,94.85,408.39,One year,DSL,No,Electronic check,1,0,No,No,0
CUST-00732,40,40.47,1575.29,Month-to-month,Fiber optic,Yes,Mailed check,1,0,Yes,Yes,1
CUST-00733,26,53.39,1395.11,One year,DSL,No,Bank transfer,1,0,Yes,Yes,0
CUST-00734,17,76.55,1241.4,Month-to-month,Fiber optic,No,Mailed check,3,0,Yes,No,1
CUST-00735,10,84.58,849.98,Month-to-month,DSL,No,Electronic check,1,0,No,No,1
CUST-00736,50,58.71,2929.08,Month-to-month,Fiber optic,No,Credit card,3,0,Yes,Yes,1
CUST-00737,11,50.06,510.47,One year,Fiber optic,Yes,Mailed check,4,0,Yes,Yes,1
CUST-00738,40,100.56,4030.62,One year,No,Yes,Credit card,1,0,No,Yes,0
CUST-00739,13,108.47,1418.07,Month-to-month,Fiber optic,No,Credit card,2,0,No,No,1
CUST-00740,11,89.47,1042.96,Month-to-month,Fiber optic,No,Mailed check,0,0,No,No,1
CUST-00741,14,67.13,859.58,Two year,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-00742,8,44.79,354.54,Month-to-month,No,No,Mailed check,1,0,No,Yes,1
CUST-00743,33,44.24,1421.87,Month-to-month,DSL,No,Credit card,2,0,Yes,Yes,0
CUST-00744,16,78.06,1292.49,Two year,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-00745,6,75.46,490.46,One year,DSL,No,Electronic check,2,0,No,No,1
CUST-00746,55,100.04,5527.59,One year,DSL,No,Bank transfer,1,0,Yes,No,0
CUST-00747,11,81.26,858.68,One year,Fiber optic,No,Credit card,4,0,No,No,1
CUST-00748,18,27.42,537.89,Two year,No,,Mailed check,1,0,Yes,Yes,1
CUST-00749,56,91.3,5036.22,Month-to-month,DSL,Yes,Mailed check,1,0,No,No,0
CUST-00750,23,40.05,834.35,Month-to-month,No,Yes,Electronic check,1,1,Yes,No,1
CUST-00751,2,55.4,47.01,Month-to-month,No,Yes,Electronic check,2,0,No,No,0
CUST-00752,67,71.26,4772.41,Two year,No,No,Bank transfer,0,0,Yes,No,0
CUST-00753,23,114.89,2676.27,One year,DSL,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-00754,9,142.75,1135.93,Month-to-month,No,Yes,Electronic check,2,0,No,No,1
CUST-00755,3,80.17,306.64,Two year,DSL,No,Credit card,1,1,No,No,0
CUST-00756,37,60.42,2242.1,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,No,1
CUST-00757,23,78.36,1723.95,Month-to-month,DSL,Yes,Mailed check,3,1,Yes,Yes,1
CUST-00758,18,87.19,1574.49,Month-to-month,DSL,Yes,Mailed check,1,0,Yes,No,0
CUST-00759,53,56.98,3074.74,Month-to-month,Fiber optic,No,Credit card,1,0,No,Yes,1
CUST-00760,37,109.88,4095.54,Two year,Fiber optic,Yes,Electronic check,1,0,No,Yes,1
CUST-00761,3,70.75,267.21,Month-to-month,DSL,No,Bank transfer,4,0,Yes,Yes,1
CUST-00762,8,77.44,551.24,Two year,DSL,No,Mailed check,0,0,No,No,0
CUST-00763,6,81.65,469.19,One year,Fiber optic,No,Electronic check,2,0,Yes,Yes,1
CUST-00764,32,75.54,2371.03,Month-to-month,DSL,No,Bank transfer,4,0,Yes,Yes,1
CUST-00765,1,85.97,171.85,Two year,No,No,Credit card,0,0,Yes,No,1
CUST-00766,20,49.57,1023.34,Month-to-month,DSL,Yes,Mailed check,2,0,No,No,1
CUST-00767,34,51.04,1877.79,Month-to-month,DSL,Yes,Credit card,1,0,No,No,0
CUST-00768,50,37.5,1851.43,Month-to-month,Fiber optic,Yes,Credit card,0,0,No,Yes,1
CUST-00769,10,75.99,723.64,Two year,Fiber optic,Yes,Credit card,1,0,No,No,0
CUST-00770,41,84.47,,Month-to-month,Fiber optic,Yes,Bank transfer,0,0,Yes,Yes,1
CUST-00771,2,76.44,221.81,Month-to-month,DSL,Yes,Credit card,1,0,No,Yes,1
CUST-00772,44,106.86,4683.64,Month-to-month,No,No,Bank transfer,1,1,No,Yes,1
CUST-00773,3,64.86,200.8,Month-to-month,Fiber optic,No,Bank transfer,0,0,No,No,1
CUST-00774,12,81.72,985.46,One year,DSL,No,Credit card,2,0,Yes,Yes,1
CUST-00775,38,37.71,1434.86,Month-to-month,Fiber optic,No,Credit card,0,0,No,Yes,1
CUST-00776,3,55.32,133.35,Month-to-month,No,Yes,Electronic check,3,0,No,Yes,0
CUST-00777,6,82.39,487.47,Month-to-month,DSL,Yes,Mailed check,1,0,No,Yes,1
CUST-00778,30,86.23,2577.82,Month-to-month,DSL,No,Electronic check,2,0,No,No,1
CUST-00779,30,57.65,1729.15,Two year,Fiber optic,Yes,Mailed check,1,0,No,No,0
CUST-00780,24,63.21,1564.22,Month-to-month,Fiber optic,Yes,Mailed check,0,0,Yes,Yes,1
CUST-00781,28,27.05,845.52,Two year,Fiber optic,No,Electronic check,0,0,No,Yes,0
CUST-00782,18,56.07,967.32,Month-to-month,DSL,No,Electronic check,0,1,No,Yes,1
CUST-00783,6,87.26,503.96,Month-to-month,DSL,No,Mailed check,2,0,No,No,1
CUST-00784,10,79.38,752.55,Two year,Fiber optic,Yes,Mailed check,4,0,Yes,Yes,1
CUST-00785,4,77.52,319.42,Month-to-month,DSL,No,Mailed check,4,0,Yes,Yes,1
CUST-00786,57,66.24,3749.01,One year,Fiber optic,No,Bank transfer,1,0,Yes,Yes,0
CUST-00787,21,65.18,1380.7,Two year,Fiber optic,No,Mailed check,1,0,Yes,Yes,1
CUST-00788,12,48.49,637.09,Month-to-month,DSL,No,Credit card,2,0,Yes,Yes,1
CUST-00789,14,82.47,1028.3,Month-to-month,No,No,Credit card,2,0,No,Yes,1
CUST-00790,70,75.52,5311.29,One year,No,Yes,Credit card,3,1,Yes,Yes,0
CUST-00791,3,77.3,208.89,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,Yes,1
CUST-00792,21,51.85,1111.85,Month-to-month,DSL,No,Electronic check,2,0,Yes,No,0
CUST-00793,16,15.0,195.18,Month-to-month,DSL,No,Electronic check,1,0,Yes,Yes,0
CUST-00794,22,92.43,2093.25,Month-to-month,Fiber optic,,Mailed check,3,0,No,Yes,1
CUST-00795,1,53.03,98.69,One year,DSL,No,Credit card,2,0,Yes,No,0
CUST-00796,49,43.43,2156.52,Month-to-month,No,No,Mailed check,0,0,Yes,No,0
CUST-00797,64,82.34,5309.23,Month-to-month,DSL,No,Bank transfer,3,1,No,Yes,1
CUST-00798,19,55.2,1011.51,One year,Fiber optic,No,Bank transfer,2,0,No,No,1
CUST-00799,28,91.5,2530.97,Month-to-month,Fiber optic,No,Electronic check,3,0,Yes,Yes,1
CUST-00800,61,80.43,4943.56,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,No,0
CUST-00801,29,82.09,2342.2,One year,DSL,Yes,Credit card,1,0,No,No,0
CUST-00802,3,30.85,164.84,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-00803,20,95.3,1889.79,One year,DSL,No,Electronic check,0,0,No,Yes,1
CUST-00804,22,71.53,1598.78,Two year,No,No,Mailed check,0,1,No,Yes,1
CUST-00805,13,55.77,829.95,Month-to-month,DSL,No,Bank transfer,3,0,Yes,No,1
CUST-00806,32,68.58,2159.4,Month-to-month,No,Yes,Credit card,0,0,Yes,No,0
CUST-00807,65,20.59,1342.06,Month-to-month,No,Yes,Credit card,1,0,Yes,No,0
CUST-00808,62,75.22,4716.12,Month-to-month,DSL,,Credit card,4,0,Yes,Yes,0
CUST-00809,14,39.27,597.28,Two year,Fiber optic,Yes,Mailed check,2,0,No,Yes,1
CUST-00810,2,31.18,45.98,Two year,DSL,No,Credit card,1,0,No,No,0
CUST-00811,72,26.94,1913.92,Month-to-month,No,Yes,Electronic check,3,0,Yes,Yes,0
CUST-00812,43,92.82,3979.48,One year,Fiber optic,Yes,Electronic check,2,0,Yes,Yes,0
CUST-00813,3,49.27,220.2,Two year,DSL,No,Credit card,1,0,Yes,Yes,0
CUST-00814,60,103.34,6186.64,Two year,Fiber optic,,Bank transfer,0,0,No,No,1
CUST-00815,48,51.6,,Month-to-month,DSL,No,Credit card,0,0,No,No,0
CUST-00816,17,22.32,358.03,Month-to-month,No,Yes,Electronic check,3,0,No,No,0
CUST-00817,21,37.09,814.1,Month-to-month,DSL,No,Electronic check,3,0,No,Yes,1
CUST-00818,12,95.9,1158.52,Two year,Fiber optic,No,Electronic check,1,0,No,No,1
CUST-00819,1,61.1,10.93,Month-to-month,Fiber optic,No,Bank transfer,3,0,No,No,1
CUST-00820,9,51.29,413.19,One year,No,No,Bank transfer,1,0,Yes,Yes,0
CUST-00821,38,69.0,2522.09,Month-to-month,DSL,Yes,Bank transfer,1,0,No,Yes,0
CUST-00822,1,77.54,35.98,Month-to-month,Fiber optic,No,Electronic check,4,0,No,Yes,1
CUST-00823,9,92.93,876.11,Month-to-month,Fiber optic,No,Mailed check,1,0,No,No,1
CUST-00824,12,101.21,1280.74,Two year,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-00825,18,56.01,,Month-to-month,DSL,Yes,Credit card,1,0,No,Yes,1
CUST-00826,60,31.85,1938.66,One year,DSL,No,Electronic check,1,1,No,Yes,0
CUST-00827,10,54.66,540.31,Month-to-month,DSL,No,Bank transfer,2,0,No,No,0
CUST-00828,10,71.51,753.82,Month-to-month,Fiber optic,Yes,Mailed check,2,0,Yes,Yes,0
CUST-00829,32,40.91,1323.31,Month-to-month,DSL,Yes,Mailed check,1,1,No,Yes,0
CUST-00830,14,41.07,665.22,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,Yes,1
CUST-00831,6,73.59,436.65,Month-to-month,DSL,No,Credit card,1,0,Yes,Yes,0
CUST-00832,14,63.78,960.12,Month-to-month,No,No,Credit card,1,0,No,Yes,1
CUST-00833,3,65.82,241.17,Month-to-month,No,No,Mailed check,1,0,No,Yes,0
CUST-00834,4,46.04,220.92,Month-to-month,Fiber optic,No,Mailed check,2,0,No,No,1
CUST-00835,16,59.24,847.27,Two year,Fiber optic,No,Bank transfer,1,0,No,No,1
CUST-00836,13,41.89,591.08,Two year,DSL,Yes,Credit card,1,0,Yes,No,0
CUST-00837,59,87.25,5141.67,Month-to-month,DSL,No,Mailed check,1,0,No,Yes,0
CUST-00838,10,90.88,886.62,One year,DSL,No,Credit card,2,0,No,No,0
CUST-00839,20,18.85,302.76,Two year,Fiber optic,Yes,Mailed check,1,0,Yes,Yes,0
CUST-00840,24,41.76,1002.01,Month-to-month,Fiber optic,No,Bank transfer,2,0,Yes,Yes,1
CUST-00841,1,27.59,,Two year,No,No,Credit card,0,0,No,No,0
CUST-00842,26,48.75,1202.33,Two year,Fiber optic,No,Mailed check,3,0,No,No,0
CUST-00843,4,62.91,177.99,Month-to-month,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-00844,72,28.76,2094.97,Month-to-month,Fiber optic,No,Mailed check,2,0,No,No,0
CUST-00845,3,41.95,169.45,Two year,Fiber optic,Yes,Mailed check,0,0,Yes,No,1
CUST-00846,12,39.9,488.33,Month-to-month,DSL,No,Bank transfer,0,0,Yes,No,1
CUST-00847,2,70.18,197.91,Month-to-month,Fiber optic,No,Credit card,2,0,Yes,No,1
CUST-00848,72,66.73,4800.5,Month-to-month,Fiber optic,No,Credit card,1,0,No,No,0
CUST-00849,16,46.96,748.59,Month-to-month,Fiber optic,No,Electronic check,0,0,Yes,Yes,1
CUST-00850,21,69.42,1411.98,One year,No,No,Credit card,1,0,No,Yes,0
CUST-00851,1,51.33,0.0,One year,DSL,Yes,Electronic check,3,1,No,No,1
CUST-00852,33,58.21,2013.62,Two year,DSL,Yes,Mailed check,2,0,No,Yes,0
CUST-00853,5,106.84,590.75,Month-to-month,Fiber optic,No,Bank transfer,0,0,Yes,Yes,1
CUST-00854,54,98.51,5250.0,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,Yes,0
CUST-00855,5,32.51,170.34,Month-to-month,DSL,Yes,Mailed check,0,0,Yes,Yes,1
CUST-00856,5,85.74,423.71,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,No,1
CUST-00857,1,85.28,71.59,Month-to-month,No,No,Mailed check,0,0,Yes,No,0
CUST-00858,15,36.29,523.95,Two year,No,Yes,Bank transfer,2,0,No,Yes,0
CUST-00859,19,85.47,,Two year,DSL,No,Bank transfer,2,0,Yes,No,1
CUST-00860,1,103.45,144.36,Month-to-month,No,No,Credit card,1,0,No,No,1
CUST-00861,35,36.94,1312.89,One year,Fiber optic,No,Electronic check,2,0,Yes,Yes,0
